Packing_fraction,Samples,M0_avg,M0_var,M1_avg,M1_var,M2_avg,M2_var,M3_avg,M3_var,Tau_avg,Tau_var,Permeability_avg,Permeability_var,Energy_avg,Energy_var
0.17,60,0.9808165645701538,0.00014622224426479987,3.2256222447518526,0.007486672681300798,44638.908743738066,0.008126381457367549,299.03162731865484,0.0074866726813000075,1.0640816186710662,0.0006391203344042313,0.0029837921917208023,0.016184052333523092,0.0028290255172677063,0.016341344502157355
0.18000000000000002,60,0.9797362764010057,0.00015749604699158047,3.407265165998059,0.007608498516329391,47094.0515594142,0.008043170152946841,315.870852190551,0.007608498516328148,1.0679468348677228,0.0007621499841612498,0.0027927526502348654,0.016423800592743353,0.0026454914993994604,0.01663749299387515
0.19,60,0.9786585531259533,0.00017463997661661045,3.5884689358948245,0.007989729226323117,49536.75359096672,0.008362575279020108,332.669365493423,0.007989729226324703,1.0717142823798103,0.0008957766210068422,0.002624986537737256,0.015661073069134644,0.0024847867228931075,0.015795695191085084
0.2,60,0.9775603072444523,0.0001585913600404168,3.7731654518923943,0.006895080507177709,52008.38280610262,0.00769830495758929,349.79167416695043,0.006895080507177944,1.0754068688075378,0.0008046961859517378,0.0024686144305633277,0.013757121776820664,0.0023353397121776173,0.013908098525988052
0.21000000000000002,60,0.9765159434096902,0.00016714730244783688,3.9487706145687613,0.0069444687619922485,54366.489457409116,0.007971493257529546,366.0711680370429,0.006944468761993576,1.079050459000364,0.0008254983343723825,0.0023316508154622843,0.013174207025388887,0.0022044881406845366,0.013296345520604555
0.22,60,0.9754715772021206,0.0001886712561669715,4.124360590011445,0.007494468423442987,56705.25454929774,0.008814548042004761,382.3492539731435,0.007494468423441202,1.0827705721839256,0.0008758516333878767,0.002205995643557062,0.01190156124160642,0.002084368908478408,0.012066460770845241
0.23,60,0.9744349077601532,0.00021403940048520724,4.29864998759096,0.008143850555990359,59026.17203246913,0.008789336003286685,398.50676971057555,0.008143850555990971,1.0864404519133963,0.0009784507838333802,0.002098553742908901,0.013607394836777332,0.0019818161124251234,0.013789693169326347
0.24000000000000002,60,0.9734418619127133,0.00022981102997256643,4.465615690074202,0.008411276293033683,61211.80032691206,0.009202155527047073,413.9853415740981,0.00841127629303329,1.0900288942434755,0.0009802244786487459,0.001999494989546645,0.013520789269512638,0.0018873220648293098,0.013617857114758195
0.25,60,0.9724462417210115,0.0002774667822896709,4.632964745089722,0.009776462202822985,63378.32464519486,0.010604948352750592,429.4994521718129,0.009776462202822111,1.0936672194965933,0.001106588819069914,0.0019123455197392358,0.015651670835470283,0.0018042233402783283,0.01577959895272135
0.26,60,0.9714634585543904,0.000294550126691761,4.79820095203032,0.010009465306642611,65486.36898030751,0.010751184353613205,444.8176909810225,0.010009465306643048,1.0972705166625243,0.0012077937152450324,0.0018298775145188606,0.01680238810826416,0.0017255400599470146,0.016977863056175414
0.27,60,0.970488363674504,0.00034142988276903677,4.962090040180423,0.011216058188036124,67600.47785664057,0.012205823787911947,460.0110450103211,0.01121605818803576,1.1008202939327192,0.0012689887086596123,0.0017546741786659025,0.017022929261236795,0.001653919993071177,0.017147022471252386
0.28,60,0.9695671548455153,0.000382601892210868,5.116921729530137,0.012196206690398708,69531.9312869458,0.01346225349145088,474.3647319933734,0.012196206690398056,1.1042418723867202,0.001382218095885786,0.0016871993077621776,0.019625107081146367,0.0015897503571003474,0.019815515266517564
0.29000000000000004,60,0.968746026756044,0.00040301227093039515,5.254964135506056,0.012497308091125987,71199.30059402238,0.01349641605264071,487.16196681066316,0.012497308091125571,1.1074537524846124,0.00142696755753361,0.001634257290700342,0.0213421036751722,0.0015393359603817997,0.021524548413349654
0.3,60,0.967955680452444,0.00044676990694587774,5.3878198036936364,0.013506432860612776,72755.27836401708,0.014247300895737645,499.47440279127767,0.013520018811916678,1.1104286983096574,0.001561349828246874,0.0015864402506233707,0.02220809203858524,0.0014939554537465646,0.022390027177909267
0.31,60,0.9672577068075867,0.0004937884541083362,5.505084379749102,0.014603764440507913,74147.97577186841,0.015161320933158036,510.34554957947086,0.014617360836155589,1.1131062269473504,0.0016925740844941236,0.001546179464865378,0.02340858688339685,0.0014557061394794841,0.023554717356643582
0.32,60,0.9667470577187393,0.0005240936552160291,5.590883050839823,0.015268011670834147,75069.37094717387,0.015430249765123737,518.2996133394591,0.01527841116007996,1.1151986262222187,0.0018125100042184557,0.00152023229312985,0.026077730628815722,0.00143102975494818,0.02624422639473689
0.33,60,0.9665750820369831,0.0006209948580552571,5.619578992941387,0.017989047568625103,75204.3206685912,0.017491067123745367,520.955782947336,0.01799156081937263,1.11592698861281,0.0019694739113724417,0.0015200023298546476,0.02939091700344347,0.001430817567205821,0.0295051486563481
0.34,60,0.9670086737889587,0.000733037119463347,5.5464653020703985,0.021312936645907474,74146.19348108057,0.021003981009541747,514.1623118907102,0.021352266316026942,1.1143760433532568,0.0023339427162042113,0.0015599444911453355,0.033787075778950244,0.0014687598564618897,0.03395099657961156
0.35000000000000003,60,0.9671883120720073,0.0007067983168493813,5.516436960523715,0.02075133371789366,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747646448821602,0.033285744812299844,0.0014827891855790465,0.033473059617981124
0.36000000000000004,60,0.9671883120720053,0.0007067983168483558,5.51641635826392,0.020753521348897516,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747678375471052,0.033288466438976004,0.001482787433456149,0.033466888046925804
0.37,60,0.9671883120720064,0.0007067983168484516,5.5164249175351125,0.02075280798173941,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747275866790289,0.0333209779001582,0.0014827466638335162,0.03351470921782314
0.38,60,0.9671883120720048,0.0007067983168537333,5.516423256522576,0.02075767774430341,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747359768175377,0.03329258271066359,0.0014827478627386609,0.03347939316604715
0.39,60,0.9671883120720104,0.0007067983168514475,5.516417821004121,0.020753725233086964,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747540438693277,0.03329419368936088,0.001482774519666412,0.03348441806830594
0.4,60,0.9671883120720076,0.0007067983168500521,5.516435862762066,0.020751697338158546,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747462238985342,0.03330629068881823,0.0014827828229404096,0.03349280294002951
0.41000000000000003,60,0.9671883120720056,0.000706798316850204,5.516422904410954,0.02075551639807235,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747423638985405,0.03332170666490588,0.001482767121819538,0.03350514189145422
0.42000000000000004,60,0.9671883120720061,0.0007067983168523552,5.516428563703893,0.020750415473964768,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015748012694261797,0.03328938400263063,0.001482823650587527,0.0334680834574499
0.43,60,0.9671883120720021,0.0007067983168478915,5.516425892923978,0.020754689503627563,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747277547753782,0.033269320550141736,0.0014827706921901062,0.03346331557796984
0.44,60,0.9671883120720048,0.0007067983168493393,5.516431941658906,0.020750643114541334,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747840535851783,0.033295029764633596,0.0014828125236266653,0.0334795452436357
0.45,60,0.9671883120720076,0.0007067983168522831,5.516437810002578,0.020752065668421332,73742.87234124402,0.02086150853597803,511.36938891600755,0.020782182510834746,1.1137574487220916,0.002271715024339705,0.0015747623901393793,0.03327410601411219,0.0014827743112868776,0.03346368841123617
